318;46972;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №61 ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №29;"(812)531-18-65; 531-75-97";http://dp29.spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
319;1165;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №64  ГОРОДСКАЯ ПОЛИКЛИНИКА №109;"(812)338-01-65; 338-01-64; 771-75-51";p109.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
320;1167;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №66 ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №68;(812) 529-76-05;dgp68-spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
321;1170;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №69 ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №68;" (812) 520-63-43;(812) 520-09-28; (812) 525-22-73";dgp68-spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
322;1174;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №74 ГОРОДСКАЯ ПОЛИКЛИНИКА №106;"(812) 745-92-83; 364-40-10";http://p106.org.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
323;46994;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №75 ГОРОДСКАЯ ПОЛИКЛИНИКА №114 ;"(812) 244-48-78; 244-48-76;244-65-26";http://p114.ru/;"лечение педиатрических заболеваний; "
324;1176;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №77 ГОРОДСКАЯ ПОЛИКЛИНИКА №111;" (812) 301-78-21; (812) 301-78-20, (911) 725-65-14";http://p111.spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
325;1115;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №9 ДЕТСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА №68;"(812) 225-10-04;(812) 225-70-11;";http://dgp68-spb.ru;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
327;1154;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ ГОРОДСКАЯ ПОЛИКЛИНИКА №27;(812) 714-06-92, 714-03-05;http://p27spb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
328;47021;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ ГОРОДСКАЯ ПОЛИКЛИНИКА №72;"(812)241-36-29;  241-36-25";http://p-72.ru/;"лечение педиатрических заболеваний; "
326;4676;ДЕТСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ ПОЛИКЛИНИКИ №68  ГОРОДСКАЯ БОЛЬНИЦА №40;(812) 437-17-60;http://www.gb40.ru/;"лечение педиатрических заболеваний; "
329;1282;ДЕТСКОЕ СТОМАТОЛОГИЧЕСКОЕ ПОЛИКЛИНИЧЕСКОЕ ОТДЕЛЕНИЕ №7  ГОРОДСКАЯ ПОЛИКЛИНИКА №38;(812) 271-51-88, 271-04-26;http://gp38.spb.ru/;"лечение стоматологических заболеваний; "
335;1235;ДИСПАНСЕРНОЕ ОТДЕЛЕНИЕ  ПУШКИНСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР;" (812) 470-03-40;(812) 573-99-16; (812) 466-56-80";http://pptd.spb.ru/;"лечение туберкулеза; "
336;;ДИСПАНСЕРНОЕ ОТДЕЛЕНИЕ СТАЦИОНАР   ПУШКИНСКИЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР;" (812) 465-29-25; (812) 465-35-94";http://pptd.spb.ru/;"лечение туберкулеза; "
338;4956;ДОМ ВЕТЕРАНОВ ВОЙНЫ №1;"(812) 452-27-95; (812) 452-19-45";http://www.dvv1.ru/;"реабилитационное лечение; "
339;4951;ДОМ-ИНТЕРНАТ для ПРЕСТАРЕЛЫХ и ИНВАЛИДОВ КОМИТЕТ по СОЦИАЛЬНОЙ ПОЛИТИКЕ;"(812) 421-40-98,  (812) 421-43-91; 421-51-56";;"реабилитационное лечение; "
340;2428;"ДОРОЖНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА (НЕГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ)ОАО ""РЖД"" Мечникова, 27";"  (812) 458-38-38 ; (812) 545-15-28; ";http://www.railway-hospital.spb.ru/;"многопрофильное медицинское обслуживание; "
341;1551;"ДОРОЖНАЯ КЛИНИЧЕСКАЯ ПОЛИКЛИНИКА ОАО ""РЖД"" , ул. Боровая, 55";"(812) 490-04-22; 490-04-34 ";http://nuzdkp.ru/;"многопрофильное медицинское обслуживание; "
342;1555;"ДОРОЖНАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА (НЕГОСУДАРСТВЕННОЕ УЧРЕЖДЕНИЕ ЗДРАВООХРАНЕНИЯ) ОАО ""РЖД""";"(812) 457-83-81; (812) 457-83-29";;"лечение стоматологических заболеваний; протезирование зубов; "
345;;ДРУЖНОСЕЛЬСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА;"(81371) 4-45-80;(81371)64-017 ;(81371)64-003";http://gkuz-dpb.ru;"лечение психиатрических заболеваний; "
349;928;ЕПАРХИАЛЬНАЯ ПРАВОСЛАВНАЯ ЦЕРКОВНАЯ БЛАГОТВОРИТЕЛЬНАЯ БОЛЬНИЦА СВЯТОЙ БЛАЖЕННОЙ КСЕНИИ ПЕТЕРБУРГСКОЙ;(812) 274-81-76;http://ksenia.clinic/;"диагностика и лечение; "
381;47019;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ  Городская поликлинника №60;(812) 452-20-56;http://poliklinika60.spb.ru/;Лечение геникологических заболеваний
382;47022;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ  Городская поликлинника №72;(812) 464-48-55;http://p-72.ru/;Лечение геникологических заболеваний
352;47016;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №10 Городская поликлинника №54;8-812- 417-38-98;;Лечение геникологических заболеваний
353;47027;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №13 Городская поликлинника №88;8-812-757-77-01;http://pol88.spb.ru/index_old.xhtml;Лечение геникологических заболеваний
354;5182;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №14 Городская поликлинника №32;(812) 346-19-64;http://plk32.ru/;Лечение геникологических заболеваний
355;46991;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №15 Городская поликлинника №111;(812) 307-14-14;http://p111.spb.ru/action.php/view/html/id/53;Лечение геникологических заболеваний
356;1860;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №18;(812) 252-31-83, (812)316-15-55;http://xn--18-plcq.xn--p1ai/;Лечение геникологических заболеваний
357;47012;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №19 Городская поликлинника №44;(812) 774-40-06,            774-40-04;http://spbgp44.ru/index.php/clinics/clinic19;Лечение геникологических заболеваний
358;47009;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №2 Городская поликлинника №39;(812) 272-82-23;http://gorpol39.spb.ru/;Лечение геникологических заболеваний
359;47011;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №20 Городская поликлинника №43;8-812-241-37-12;http://gp43.spb.ru/index.php/dlya-patsientov;Лечение геникологических заболеваний
360;46978;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №22;(812) 296-32-10,                  (812) 296-32-43;http://woman-clinic.ru/otdelenie-1-i-2/;Лечение геникологических заболеваний
362;47028;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №27 Городская поликлинника №93;(812) 573-99-08;http://gp93.krsl.gov.spb.ru/;Лечение геникологических заболеваний
363;46992;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №29 Городская Поликлинника № 112;(812) 533-17-68;http://p112.spb.ru/pregnancy.htm;Лечение геникологических заболеваний
364;47036;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №30 Родильный дом №6 Снегирёва;(812) 272-47-24 ;http://roddom6spb.ru/index.php?id=10;Лечение геникологических заболеваний
365;47017;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №31 Городская Поликлинника №6;8 (812) 573-93-75;http://www.jk31.spb.ru/;Лечение геникологических заболеваний
366;47029;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №32 Городская Поликлинника 96;(812) 557-32-83;http://p-96.spb.ru/index.html;Лечение геникологических заболеваний
367;47006;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №34 Городская поликлинника №34;233-36-75              232-79-58;http://plk34.ru/;Лечение геникологических заболеваний
368;47008;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №35  Городская поликлинника №38;(812) 717-96-62;http://gp38.spb.ru/index.php/osnovnye-napravleniya/zhenskaya-konsultatsiya;Лечение геникологических заболеваний
369;47004;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №36  Городская поликлинника №23;(812) 785-22-58;http://pol23.spb.ru/?page_id=103;Лечение геникологических заболеваний
370;46990;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №37  Городская поликлинника  №100;(812) 588-25-00;http://p100.medzveno.ru/;Лечение геникологических заболеваний
371;47025;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №39  Городская поликлинника №86;417-61-49;http://p-86.ru/zhk-39.html;Лечение геникологических заболеваний
372;46982;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №40;(812) 393-25-59;http://jk40.ru/;Лечение геникологических заболеваний
373;46983;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №44;(812) 451-99-87 ;http://konsultaciya44.spb.ru/;Лечение геникологических заболеваний
374;46984;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №5;726-95-71,                373-00-62;http://zk5.spb.ru/;Лечение геникологических заболеваний
375;47013;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №6  Городская поликлинника №46;(812) 367-06-78;http://guzgp46.tunev.gov.spb.ru/;Лечение геникологических заболеваний
376;46975;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №7 Детская Поликлинника №71;(812) 554-19-45;http://dp26.spb.ru:1000/;Лечение геникологических заболеваний
377;46974;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №8 Детская поликлинника №68;(812) 529-84-50;http://dgp68-spb.ru/index.php;Лечение геникологических заболеваний
378;47001;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ №9  Городская поликлинника №17;(812) 227-20-03;http://p17-spb.ru/;Лечение геникологических заболеваний
380;;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ г. Тосно;(81361) 3-00-61;http://tosnocrb.ru/;Лечение геникологических заболеваний
384;47033;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ Родильный дом №16;(812) 778-91-25;http://rd16.ru/;Лечение геникологических заболеваний
385;47035;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ Родильный дом №18; (812) 245-38-00;http://roddom18.ru/main/;Лечение геникологических заболеваний
386;47037;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ Родильный дом №9;(812) 727-32-76;http://www.roddom9.ru/index.html;Лечение геникологических заболеваний
379;;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ, Приозерская центральная районная больница;36-052;http://priozersk-crh.ru/;Лечение геникологических заболеваний
383;47032;ЖЕНСКАЯ КОНСУЛЬТАЦИЯ, Родильный дом №10;(812) 730-12-12, 573-99-08;http://roddom10.ru/zapis.html;Лечение геникологических заболеваний
361;1854;ЖЕНСКАЯ КОНСУЛЬТаЦИЯ№25 Городска поликлинника №106;364-38-11;http://p106.org.ru/index.php;Лечение геникологических заболеваний
390;;ИВАНГОРОДСКАЯ ГОРОДСКАЯ БОЛЬНИЦА;(81375) 5-15-33, 5-14-33;;"многопрофильное медицинское обслуживание; "
393;4566;ИНСТИТУТ ЗДОРОВЬЯ ЧЕЛОВЕКА (ООО);"(812) 235-5828;(812) 235-7158";www.ihh.ru;"исследования и разработки новых методов лечения; лечение стоматологических заболеваний; протезирование зубов; "
395;4406;КАЛИНИНСКИЙ РАЙОННЫЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР;(812) 542-32-82, 542-27-75, 542-37-23, 542-53-45;http://www.narkomaniinet.ru/;"лечение наркологических заболеваний; "
396;;КАМЕННОГОРСКАЯ ГОРОДСКАЯ БОЛЬНИЦА;(81378) 4-93-43;http://mbuzsrb.ru/;"многопрофильное медицинское обслуживание; "
402;;КИНГИСЕППСКАЯ ДЕТСКАЯ ПОЛИКЛИНИКА;"(81375)5-13-95;4-55-44";http://kingisepp-crb.ru;"многопрофильное медицинское обслуживание; "
403;;КИНГИСЕППСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА им. П.Н.ПРОХОРОВА;"(81375)2-23-31; 2-25-32;  4-55-43";http://kingisepp-crb.ru;"многопрофильное медицинское обслуживание; "
404;;КИРИШСКАЯ КЛИНИЧЕСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;"(813 68) 2-57 -90; (813 68)2-25-60";http://kirishizdrav.ru/;"многопрофильное медицинское обслуживание; "
405;;КИРОВСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;"8 (81362) 21-671;  8 (81362) 21-293";http://gbuz-kmb.ru/;"многопрофильное медицинское обслуживание; "
406;;КИРОВСКАЯ СТОМАТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА;8 (813-62) 26-950;good-stomatolog.ru;"лечение стоматологических заболеваний; "
413;;Клиника «НИИ детской онкологии, гематологии и трансплантологии им. Р.М.Горбачевой»;"(812) 338 6239; 338 6248";1spbgmu.ru;"лечение онкологических  заболеваний; "
401;;КЛИНИКА АКУШЕРСТВА И ГИНЕКОЛОГИИ  САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ им. АКАДЕМИКА И.П.ПАВЛОВА;"(812) 429 0340, 429 0333; 338 60 02";http://www.1spbgmu.ru;"лечение гинекологических заболеваний; "
400;;Клиника им. Э.Э. Эйхвальда;"(812) 303-50-50;  (812) 303-50-00";http://clinic.szgmu.ru;"многопрофильное медицинское обслуживание; "
409;;КЛИНИКА ИНСТИТУТА МОЗГА ЧЕЛОВЕКА;"(812) 670 7675;  (812) 234-92-46";http://www.ihb.spb.ru;"лечение психоневрологических заболеваний; нейрохирургия; "
410;927;КЛИНИКА НЕВРОЗОВ (ГОРОДСКАЯ ПСИХИАТРИЧЕСКАЯ БОЛЬНИЦА №7 им. И.П.ПАВЛОВА);"(812) 323-47-38;(812) 323-36-72; +7 (960) 264-58-21";http://knevrozov.com;"лечение психиатрических заболеваний; "
411;947;КЛИНИКА НЕЙРОХИРУРГИЧЕСКОГО ИНСТИТУТА им. А.Л.ПОЛЕНОВА;" (812) 272-17-59; (812) 719-71-73;(812) 579-05-58";http://www.almazovcentre.ru;"хирургия; нейрохирургия; "
412;3376;КЛИНИКА НЕОТЛОЖНОЙ КАРДИОЛОГИИ НИИ СКОРОЙ ПОМОЩИ им. И.И.ДЖАНЕЛИДЗЕ;"(812) 705-55-32; (812) 705-29-70; (812) 384-46-90";http://www.emergency.spb.ru;"комплексное диагностическое обследование; исследования и разработки новых методов лечения; скорая неотложная медицинская помощь; лечение сердечно-сосудистых заболеваний; "
407;3420;Клиника офтальмологии  САНКТ-ПЕТЕРБУРГСКИЙ ГОСУДАРСТВЕННЫЙ МЕДИЦИНСКИЙ УНИВЕРСИТЕТ им. АКАДЕМИКА И.П.ПАВЛОВА;"(812) 338 70 31; 338 70 82";http://www.1spbgmu.ru;"диагностика и лечение; комплексное диагностическое обследование; УЗИ-диагностика; скорая неотложная медицинская помощь; лечение офтальмологических заболеваний; "
414;943;КЛИНИКА РОССИЙСКОГО НИИ ГЕМАТОЛОГИИ и ТРАНСФУЗИОЛОГИИ;"(812) 717-07-97;(812) 271-44-31; (812) 710-23-09";bloodscience.ru;"лечение тромбофлебитов и тромбозов; лечение варикозного расширения вен; сердечно-сосудистая хирургия; "
415;959;КЛИНИКА САНКТ-ПЕТЕРБУРГСКОГО НАУЧНО-ПРАКТИЧЕСКОГО ЦЕНТРА МЕДИКО-СОЦИАЛЬНОЙ ЭКСПЕРТИЗЫ, ПРОТЕЗИРОВАНИЯ и РЕАБИЛИТАЦИИ им. АЛЬБРЕХТА;(812) 544-34-25, 544-22-66, 544-34-06;;"реабилитационное лечение; "
416;3357;КЛИНИКА СОЧЕТАННОЙ ТРАВМЫ   НИИ СКОРОЙ ПОМОЩИ им. И.И.ДЖАНЕЛИДЗЕ;"(812) 384-46-12; (812) 384-46-83; (812) 384-46-16";http://www.emergency.spb.ru;"комплексное диагностическое обследование; исследования и разработки новых методов лечения; диагностика и лечение; "
417;3354;КЛИНИКА ТРАВМАТОЛОГИИ НИИ СКОРОЙ ПОМОЩИ им. И.И.ДЖАНЕЛИДЗЕ;"(812) 384-46-85;  (812) 384-46-56";http://www.emergency.spb.ru;"диагностика и лечение; исследования и разработки новых методов лечения; "
418;1609;КЛИНИКА ТРАДИЦИОННОЙ МЕДИЦИНЫ ДОКТОРА А.И.СУХАНОВА;"(812) 596 30 93; (812) 295 63 32";http://www.klinikasuhanov.biz/;"лечение бронхо-легочных заболеваний; лечение заболеваний опорно-двигательного аппарата; лечение заболеваний органов пищеварения; лечение сердечно-сосудистых заболеваний; "
468;;Клиника ФГБОУ ВО СПбГПМУ Минздрава России;+7 (812) 542-93-57;http://klinika.gpma.ru/;"диагностика и лечение; комплексное диагностическое обследование; лечение отоларингологических заболеваний; "
420;46987;КЛИНИЧЕСКАЯ БОЛЬНИЦА №122 им. Л.Г.СОКОЛОВА;"(812) 559-95-95; (812) 363-11-22";http://med122.com;"лечение сердечно-сосудистых заболеваний; лечение психоневрологических заболеваний; лечение отоларингологических заболеваний; "
422;21414;КЛИНИЧЕСКАЯ БОЛЬНИЦА им. ПЕТРА ВЕЛИКОГО;" (812)303-50-00;  (812)303-50-60";http://szgmu.ru;"многопрофильное медицинское обслуживание; "
421;47061;КЛИНИЧЕСКАЯ БОЛЬНИЦА СВЯТИТЕЛЯ ЛУКИ;"8(812)5761113;(812)5761111 ;";http://lucaclinic.ru;"многопрофильное медицинское обслуживание; "
423;877;КЛИНИЧЕСКАЯ ГОРОДСКАЯ БОЛЬНИЦА №46 СВЯТОЙ ЕВГЕНИИ;"(812)576-45-56; (812)271-39-37; (812)576-45-91";http://www.blokadniki.spb.ru;"многопрофильное медицинское обслуживание; "
408;23243;Клиническая инфекционная больница им. С.П. Боткина;"(812)710-31-13; (812)325-98-54";http://botkinhosp.org/;"исследования и разработки новых методов лечения; диагностика и лечение; "
424;890;КЛИНИЧЕСКАЯ РЕВМАТОЛОГИЧЕСКАЯ БОЛЬНИЦА №25;(812) 310-62-30, (812) 570-73-13 , (812) 570-77-39;http://krb25.ru;"лечение заболеваний опорно-двигательного аппарата; "
425;1183;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №1;"(812)  355-77-93;  355-77-63;  355-12-77";www.spbkvd1.ru;"лечение кожно-венерических заболеваний; "
426;21415;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №10;"(812) 670-90-90; (812) 670-50-70";http://spbderm.ru;"лечение кожно-венерических заболеваний; "
437;1196;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №11 отделение 3;8 (812) 274-04-82;http://kvd11.ru/;"лечение кожно-венерических заболеваний; диагностика и лечение; "
427;1197;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №11 отделение1;(812) 273-54-61 ;http://kvd11.ru;"лечение кожно-венерических заболеваний; "
428;1184;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №2; (812) 241-32-40;http://kvd2spb.ru;"лечение кожно-венерических заболеваний; "
429;1185;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №3;(812) 251-54-51;http://kvd3.ru/;"лечение кожно-венерических заболеваний; "
430;1186;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №4;"(812) 432-73-25; 432-76-20";http://kvd4.ru;"лечение кожно-венерических заболеваний; "
431;1187;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №5;"(812) 230-49-24; 573-99-13";http://www.kvd5.spb.ru;"лечение кожно-венерических заболеваний; "
432;1188;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №6;(812) 744-2715;http://kvd6.ru;"лечение кожно-венерических заболеваний; "
433;1189;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №7;"(812) 750-15-64; 573-99-05";http://www.kvd7.ru;"лечение кожно-венерических заболеваний; "
434;1190;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №8;"(812) 528-54-63; (812) 528-57-25";http://kvd8.spb.ru/;"лечение кожно-венерических заболеваний; "
435;1191;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР №9;"(812) 535-10-26;  576?99?03";http://www.kvd9spb.ru;"лечение кожно-венерических заболеваний; "
436;46977;КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР НЕВСКОГО РАЙОНА;"(812) 560-14-70;  8-952-205-51-15";http://kvd12nev.spb.ru/;"лечение кожно-венерических заболеваний; "
440;998;КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКАЯ ПОЛИКЛИНИКА №1 ПРИМОРСКОГО РАЙОНА;" (812) 576-78-07; (812) 576-77-16; (812) 496-16-75";http://kdp-1.ru/;"комплексное диагностическое обследование; лечение онкологических заболеваний; "
441;1610;КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКАЯ ПОЛИКЛИНИКА САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ им. И.И.МЕЧНИКОВА;"(812) 445-08-37;  (812)303-50-00";http://szgmu.ru;"комплексное диагностическое обследование; хирургия; лечение стоматологических заболеваний; лазерная терапия; "
442;47046;КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР №85;"(812) 750 68 22; 750-25-82; 755-30-13";http://mrtkdc-85.ru;"рентгенодиагностика; компьютерная и магнитно-резонансная томография; "
443;971;КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР для ДЕТЕЙ;"(812) 708-29-36, 417-23-05., 778-72-40; 778-63-85";http://www.kdcd.spb.ru;"комплексное диагностическое обследование; лечение педиатрических заболеваний; реабилитационное лечение; "
444;1610;КОНСУЛЬТАТИВНО-ДИАГНОСТИЧЕСКИЙ ЦЕНТР САНКТ-ПЕТЕРБУРГСКАЯ ГОСУДАРСТВЕННАЯ ПЕДИАТРИЧЕСКАЯ МЕДИЦИНСКАЯ АКАДЕМИЯ;"(812) 337-03-04; (812) 337-03-03;(812) 424-10-05";http://klinika.gpma.ru;"комплексное диагностическое обследование; лечение гинекологических заболеваний; лечение педиатрических заболеваний; "
447;1181;КОСМЕТОЛОГИЧЕСКАЯ ПОЛИКЛИНИКА;(812) 315-22-15;http://клиника-эстетики.рф;"диагностика и лечение; "
450;;КУЗНЕЧЕВСКАЯ ПОСЕЛКОВАЯ БОЛЬНИЦА;"(81379) 98-310;  93-090";http://priozersk-crh.ru;"многопрофильное медицинское обслуживание; "
451;;КУЗЬМОЛОВСКАЯ ПОЛИКЛИНИКА; (813-70)-43-154;http://www.trbzdrav.ru;"многопрофильное медицинское обслуживание; "
452;29889;"ЛАБОРАТОРИЯ ФИЗИОЛОГИИ и ПАТОФИЗИОЛОГИИ ПЛОДА, ИНСТИТУТ ""НИИАГ им. Д.О.ОТТА""";(812)325-32-20;http://www.ott.ru/ru;"УЗИ-диагностика: в акушерстве, гинекологии и перинатологии; исследования и разработки новых методов лечения; "
453;45721;ЛЕНИНГРАДСКАЯ ОБЛАСТНАЯ ДЕТСКАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА;(812)670-8964 ;http://www.lodkb.ru/;"многопрофильное медицинское обслуживание; лечение педиатрических заболеваний; "
454;1662;ЛЕНИНГРАДСКАЯ ОБЛАСТНАЯ КЛИНИЧЕСКАЯ БОЛЬНИЦА; (812) 670-18-88;https://oblmed.spb.ru/;"многопрофильное медицинское обслуживание; "
455;45711;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ КАРДИОЛОГИЧЕСКИЙ ДИСПАНСЕР;(812) 540-31-04   (812)541-12-45;http://lokd.ru/;"лечение сердечно-сосудистых заболеваний; "
456;4717;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ КОЖНО-ВЕНЕРОЛОГИЧЕСКИЙ ДИСПАНСЕР;(812) 251-15-26;http://www.lokvd.ru/;"медицинское обслуживание;"
457;;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ НАРКОЛОГИЧЕСКИЙ ДИСПАНСЕР;812-296-99-05;http://xn--d1angd.xn--p1ai/;"лечение наркологических заболеваний; "
458;4730;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ ОНКОЛОГИЧЕСКИЙ ДИСПАНСЕР;(812) 273-67-43, 272-30-57,             273-74-42,             273-00-72;http://www.lood.ru/;"лечение онкологических заболеваний; "
459;45717;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ ПРОТИВОТУБЕРКУЛЕЗНЫЙ ДИСПАНСЕР;(812) 412-01-27;http://loptd.ru/index.php;лечение туберкулеза
460;45724;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ ПСИХОНЕВРОЛОГИЧЕСКИЙ ДИСПАНСЕР;(812) 575-79-97;;"лечение психоневрологических заболеваний; "
461;1619;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ ЦЕНТР ПЛАНИРОВАНИЯ СЕМЬИ и РЕПРОДУКЦИИ;(812) 559-50-86, 592-27-00, 558-67-81;https://oblmed.spb.ru/;"лечение мужского и женского бесплодия; лечение гинекологических заболеваний; "
462;45713;ЛЕНИНГРАДСКИЙ ОБЛАСТНОЙ ЦЕНТР СПЕЦИАЛИЗИРОВАННЫХ ВИДОВ МЕДИЦИНСКОЙ ПОМОЩИ;7 (911) 749-08-57;http://www.lokvd.ru/;"многопрофильное медицинское обслуживание; "
466;;ЛОДЕЙНОПОЛЬСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81364) 2 50 59;http://lodcrb.ru/;"многопрофильное медицинское обслуживание; "
467;45718;ЛОМОНОСОВСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА им. И.Н.ЮДЧЕНКО;(812) 423-04-00;http://lmnmed.ru/;"многопрофильное медицинское обслуживание; "
469;;ЛУЖСКАЯ ГОРОДСКАЯ ПОЛИКЛИНИКА;8(81372) 2-11-83;http://lugamb.ru/;"многопрофильное медицинское обслуживание; "
470;;ЛУЖСКАЯ МЕЖРАЙОННАЯ БОЛЬНИЦА;(81372) 2-18-25;http://lugamb.ru/;"многопрофильное медицинское обслуживание; "
